,Siruta,Localitate,Judet,Populatie,Alimentara,Textila,Lemnului,ChimicaFarmaceutica,Metalurgica,ConstructiiMasini,CalculatoareElectronica,Mobila,Energetica
1769,105106,Singureni,GR,3032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770,105142,Slobozia Moara,DB,2023,126565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1771,105160,Snagov,IF,7462,1333753.0,237802.0,597189.0,230340.0,0.0,0.0,0.0,245373.0,59425086.0
1772,105222,Sohatu,CL,2699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1773,105259,Spantov,CL,4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774,105295,Stanesti,GR,2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1775,105348,Stoenesti,GR,1993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1776,105384,Soldanu,CL,3419,0.0,0.0,186118.0,0.0,0.0,0.0,0.0,0.0,0.0
1777,105419,Stefanestii De Jos,IF,6772,108258625.0,0.0,11831536.0,0.0,127016.0,0.0,0.0,8785458.0,0.0
1778,105455,Tamadau Mare,CL,2502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1779,105534,Tartasesti,DB,5118,1706196.0,0.0,32328905.0,197114.0,0.0,0.0,0.0,0.0,4159778.0
1780,105570,Tunari,IF,5500,285643800.0,530879.0,453854.0,0.0,0.0,0.0,936031.0,5607833.0,6072327.0
1781,105605,Ulmeni,CL,5065,77146.0,437129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1782,105623,Ulmi,GR,7442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1783,105712,Valea Argovei,CL,2472,0.0,0.0,2434881.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,105776,Valea Dragului,GR,2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1785,105794,Valea Macrisului,IL,1791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1786,105829,Vasilati,CL,4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1787,105874,Varasti,GR,5921,0.0,0.0,2255815.0,0.0,0.0,0.0,0.0,0.0,0.0
1788,105909,Vedea,GR,2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1789,105936,Vidra,IF,8401,0.0,10741.0,205045.0,301683.0,0.0,26068400.0,0.0,0.0,719380.0
1790,105972,Vanatorii Mici,GR,4677,348887.0,0.0,65853.0,0.0,0.0,0.0,0.0,0.0,0.0
1791,106318,Municipiul Baia Mare,MM,147897,308719861.0,148585889.0,342675232.0,42556349.0,11588529.0,98361244.0,58398580.0,904956700.0,2393705.0
1792,106363,Grosi,MM,2800,444938.0,1627451.0,882468.0,0.0,0.0,0.0,0.0,0.0,0.0
1793,106407,Recea,MM,6154,31902901.0,938186.0,8817975.0,2224458.0,0.0,0.0,0.0,8941184.0,0.0
1794,106461,Oras Tautii-Magheraus,MM,8051,2402773.0,0.0,8683074.0,0.0,0.0,24629338.0,0.0,0.0,0.0
1795,106559,Municipiul Sighetu Marmatiei,MM,44145,13634217.0,13786525.0,92511206.0,0.0,0.0,8817684.0,0.0,328055712.0,6909535.0
1796,106620,Sarasau,MM,2754,1749366.0,0.0,4665281.0,0.0,0.0,0.0,0.0,0.0,0.0
1797,106648,Vadu Izei,MM,2879,192724.0,0.0,405813.0,0.0,0.0,0.0,0.0,10857658.0,0.0
1798,106684,Oras Baia Sprie,MM,17091,112465040.0,2929664.0,6208102.0,0.0,180380.0,0.0,0.0,414614.0,3941544.0
1799,106746,Oras Borsa,MM,29881,5812286.0,132418.0,31325692.0,0.0,0.0,0.0,0.0,4910153.0,0.0
1800,106782,Oras Cavnic,MM,5255,2135705.0,404888.0,3027101.0,0.0,0.0,0.0,0.0,0.0,0.0
1801,106817,Oras Targu Lapus,MM,13219,3482517.0,1990454.0,18892638.0,0.0,0.0,0.0,0.0,427370607.0,0.0
1802,106979,Oras Viseu De Sus,MM,18171,4674377.0,6306189.0,113696595.0,7589043.0,0.0,0.0,0.0,125091.0,0.0
1803,107001,Ardusat,MM,2764,54224800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1804,107047,Arinis,MM,1035,0.0,0.0,854933.0,2558935.0,0.0,0.0,0.0,0.0,0.0
1805,107083,Asuaju De Sus,MM,1324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47469.0,0.0
1806,107118,Baita De Sub Codru,MM,1875,0.0,0.0,789171.0,4928285.0,0.0,0.0,0.0,0.0,0.0
1807,107154,Baiut,MM,2427,29435.0,0.0,312991.0,0.0,0.0,0.0,0.0,0.0,0.0
1808,107190,Basesti,MM,1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1809,107234,Bicaz,MM,1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1810,107270,Bistra,MM,4357,0.0,0.0,4605514.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,107314,Barsana,MM,4722,2483664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1812,107350,Bocicoiu Mare,MM,4508,3207146.0,0.0,277644.0,0.0,0.0,0.0,0.0,0.0,0.0
1813,107403,Bogdan Voda,MM,3052,158101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1814,107430,Boiu Mare,MM,1126,2763497.0,0.0,17112174.0,0.0,0.0,0.0,0.0,0.0,0.0
1815,107485,Botiza,MM,2590,167501.0,0.0,115556.0,0.0,0.0,0.0,0.0,0.0,0.0
1816,107519,Budesti,MM,3085,80981.0,0.0,40416.0,0.0,0.0,843618.0,0.0,0.0,0.0
1817,107546,Calinesti,MM,3160,0.0,0.0,1408.0,0.0,0.0,0.0,0.0,0.0,0.0
1818,107582,Cernesti,MM,3671,7587276.0,0.0,41618.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,107662,Cicarlau,MM,4186,606818.0,0.0,21881717.0,0.0,0.0,279341.0,0.0,7694575.0,0.0
1820,107715,Campulung La Tisa,MM,2510,111915.0,0.0,21589642.0,0.0,0.0,0.0,0.0,487636.0,0.0
1821,107733,Copalnic-Manastur,MM,5663,220750.0,0.0,1119187.0,0.0,0.0,0.0,0.0,81745.0,0.0
1822,107868,Coroieni,MM,2398,254001.0,0.0,498512.0,0.0,0.0,0.0,0.0,2143973.0,0.0
1823,107920,Cupseni,MM,3489,520184.0,0.0,9574.0,0.0,0.0,0.0,0.0,1122059.0,0.0
1824,107975,Desesti,MM,2371,6132283.0,0.0,3753719.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,108017,Oras Dragomiresti,MM,3262,761451.0,0.0,447739.0,0.0,0.0,0.0,0.0,0.0,0.0
1826,108035,Dumbravita,MM,4331,1467218.0,0.0,783097.0,19000.0,164150326.0,0.0,0.0,0.0,0.0
1827,108106,Farcasa,MM,3920,396284.0,0.0,366243.0,0.0,0.0,0.0,0.0,8599536.0,0.0
1828,108151,Giulesti,MM,3212,1431988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1829,108204,Ieud,MM,4396,275179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1830,108222,Lapus,MM,3704,0.0,898459.0,15996.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,108240,Leordina,MM,2435,0.0,0.0,5487352.0,0.0,0.0,0.0,0.0,0.0,0.0
1832,108268,Miresu Mare,MM,4813,0.0,89497.0,3374426.0,0.0,0.0,0.0,0.0,0.0,771377.0
1833,108348,Moisei,MM,9295,1246037.0,0.0,27032268.0,0.0,0.0,0.0,0.0,0.0,0.0
1834,108366,Oarta De Jos,MM,1183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1835,108400,Ocna Sugatag,MM,4186,1559825.0,0.0,81532.0,375030.0,0.0,0.0,0.0,402168.0,0.0
1836,108455,Petrova,MM,2495,7519.0,0.0,5094553.0,0.0,0.0,0.0,0.0,0.0,0.0
1837,108473,Poienile De Sub Munte,MM,10261,27622.0,0.0,729920.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,108491,Remetea Chioarului,MM,2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,108552,Remeti,MM,3217,0.0,0.0,17850.0,0.0,0.0,0.0,0.0,0.0,0.0
1840,108598,Repedea,MM,4962,0.0,0.0,598421.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,108614,Rona De Jos,MM,2044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,108632,Rona De Sus,MM,4610,989439.0,1376378.0,1389866.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,108669,Rozavlea,MM,3199,1288728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,108696,Ruscova,MM,5622,284422.0,0.0,353369.0,0.0,0.0,0.0,0.0,530131.0,0.0
1845,108712,Satulung,MM,5929,1065399.0,2806242.0,89116184.0,0.0,6500.0,0.0,0.0,0.0,0.0
1846,108794,Sacalaseni,MM,2292,15162.0,0.0,188531.0,23953.0,0.0,0.0,0.0,530310.0,0.0
1847,108874,Sacel,MM,3487,192413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1848,108892,Oras Salistea De Sus,MM,5141,275500.0,0.0,15474270.0,0.0,0.0,0.0,0.0,0.0,209163.0
1849,108918,Salsig,MM,1648,4913998.0,0.0,0.0,0.0,0.0,0.0,0.0,1672059.0,0.0
1850,108945,Sapanta,MM,3178,0.0,0.0,878574.0,0.0,0.0,0.0,0.0,0.0,0.0
1851,108963,Oras Seini,MM,9605,14037133.0,4501514.0,26572836.0,0.0,0.0,0.0,0.0,64414.0,0.0
1852,109005,Stramtura,MM,3693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1853,109041,Suciu De Sus,MM,4015,2268982.0,0.0,1920250.0,0.0,0.0,0.0,0.0,0.0,0.0
1854,109096,Sisesti,MM,5457,0.0,0.0,574951.0,0.0,0.0,0.0,0.0,0.0,0.0
1855,109176,Oras Somcuta Mare,MM,7999,6149518.0,901479.0,11647852.0,0.0,0.0,111749.0,0.0,0.0,0.0
1856,109265,Oras Ulmeni,MM,7558,2466057.0,5198634.0,0.0,0.0,0.0,0.0,0.0,107356.0,21655.0
1857,109354,Valea Chioarului,MM,2078,0.0,0.0,136469.0,64975.0,0.0,0.0,0.0,0.0,0.0
1858,109425,Vima Mica,MM,1467,170790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1859,109504,Viseu De Jos,MM,5173,248151.0,0.0,2383738.0,0.0,0.0,0.0,0.0,0.0,0.0
1860,109773,Municipiul Drobeta-Turnu Severin,MH,109730,53923176.0,11566725.0,61139573.0,225989143.0,350260.0,57177760.0,0.0,2760970.0,8604797.0
1861,109826,Simian,MH,10278,175178.0,631205.0,0.0,0.0,0.0,0.0,0.0,32556.0,0.0
1862,109924,Oras Baia De Arama,MH,5596,1211563.0,0.0,6175886.0,0.0,0.0,0.0,0.0,0.0,0.0
1863,110027,Obarsia-Closani,MH,1036,0.0,0.0,25236.0,0.0,0.0,0.0,0.0,0.0,0.0
1864,110063,Municipiul Orsova,MH,12939,158822.0,0.0,594833.0,0.0,0.0,51264822.0,0.0,0.0,0.0
1865,110116,Oras Strehaia,MH,11405,490021.0,0.0,14279.0,0.0,0.0,0.0,0.0,29600.0,0.0
1866,110232,Oras Vanju Mare,MH,5884,7214899.0,2840167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1867,110296,Bala,MH,3818,153664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1868,110456,Balta,MH,1038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1869,110535,Balacita,MH,2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1870,110571,Bacles,MH,1889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1871,110688,Balvanesti,MH,913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1872,110740,Breznita-Motru,MH,1436,129987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,110820,Breznita-Ocol,MH,4004,24552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1874,110875,Brosteni,MH,2783,0.0,0.0,105044.0,0.0,0.0,0.0,0.0,0.0,0.0
1875,110946,Burila Mare,MH,2102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1876,111006,Butoiesti,MH,3247,1199128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,111097,Cazanesti,MH,2136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33882.0
1878,111220,Ciresu,MH,491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,111275,Corcova,MH,6085,672029.0,0.0,738261.0,0.0,0.0,2051558.0,0.0,0.0,0.0
1880,111417,Corlatel,MH,1283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1881,111444,Cujmir,MH,3350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1882,111480,Devesel,MH,2979,112414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1883,111550,Darvari,MH,2607,0.0,0.0,376407.0,0.0,0.0,0.0,0.0,0.0,0.0
1884,111587,Dumbrava,MH,1393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1885,111685,Floresti,MH,2586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1886,111783,Garla Mare,MH,3632,2644623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1887,111818,Godeanu,MH,582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1888,111863,Gogosu,MH,4232,0.0,0.0,484622.0,0.0,0.0,0.0,0.0,0.0,0.0
1889,111916,Greci,MH,1233,166299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1890,111989,Grozesti,MH,2043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1891,112030,Gruia,MH,3043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1892,112076,Hinova,MH,2887,0.0,183670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,112129,Husnicioara,MH,1280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1894,112245,Eselnita,MH,2903,0.0,0.0,330161.0,0.0,0.0,0.0,0.0,0.0,0.0
1895,112263,Ilovat,MH,1216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1896,112334,Ilovita,MH,1320,0.0,0.0,403303.0,0.0,0.0,0.0,0.0,0.0,0.0
1897,112370,Isverna,MH,2140,0.0,0.0,572717.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,112469,Izvoru Barzii,MH,2775,1566291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1899,112548,Jiana,MH,4648,0.0,0.0,53162.0,0.0,0.0,0.0,0.0,0.0,0.0
1900,112600,Livezile,MH,1463,16024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1901,112664,Malovat,MH,2629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1902,112744,Obarsia De Camp,MH,1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1903,112771,Oprisor,MH,2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1904,112806,Padina,MH,1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1905,112879,Patulele,MH,3717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1906,112904,Dubova,MH,934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1907,112959,Podeni,MH,845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1908,112995,Ponoarele,MH,2452,0.0,156255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1909,113153,Poroina Mare,MH,977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1910,113206,Pristol,MH,1449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1911,113233,Prunisor,MH,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1912,113395,Punghina,MH,3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1913,113466,Rogova,MH,1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1914,113493,Salcia,MH,2801,0.0,0.0,67069.0,0.0,0.0,0.0,0.0,0.0,0.0
1915,113518,Stangaceaua,MH,1297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1916,113607,Svinita,MH,961,536695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1917,113625,Sisesti,MH,2622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1918,113698,Sovarna,MH,1122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1919,113732,Tamna,MH,3301,2452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1920,113849,Vanatori,MH,1922,0.0,80129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1921,113894,Vanjulet,MH,1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,113929,Vladaia,MH,1630,376745.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1923,113974,Voloiac,MH,1696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,114060,Branistea,MH,1869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1925,114079,Vrata,MH,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1926,114319,Municipiul Targu Mures,MS,150286,414442439.0,107217151.0,24824682.0,2134894051.0,134504805.0,30347226.0,16555439.0,96598542.0,5521666696.0
1927,114355,Cristesti,MS,6332,2977238.0,121060.0,1453149.0,0.0,0.0,0.0,0.0,254472.0,0.0
1928,114382,Sancraiu De Mures,MS,8433,3468647.0,20845489.0,577152.0,85659441.0,0.0,0.0,0.0,7015475.0,0.0
1929,114417,Sangeorgiu De Mures,MS,10139,1037367.0,141270.0,3829702.0,6482.0,200367.0,40843944.0,1127254.0,425306.0,169425.0
1930,114453,Santana De Mures,MS,5732,30557684.0,551303.0,717324.0,0.0,2697014.0,0.0,0.0,304311.0,1648629.0
1931,114514,Municipiul Sighisoara,MS,34250,236450992.0,220222709.0,15198082.0,0.0,21366.0,0.0,448279.0,2581757.0,0.0
1932,114603,Albesti,MS,6130,3447221.0,7666557.0,54860.0,0.0,69929.0,0.0,0.0,70074.0,0.0
1933,114710,Oras Ludus,MS,17606,206212598.0,3801152.0,397298.0,150145262.0,2751670.0,0.0,0.0,4467073.0,92.0
1934,114809,Municipiul Reghin,MS,38237,37754207.0,105645955.0,595253050.0,24042.0,939649.0,77328760.0,174687.0,140342533.0,0.0
1935,114854,Oras Sovata,MS,10557,6642867.0,927581.0,38371504.0,0.0,0.0,0.0,0.0,64221181.0,0.0
1936,114925,Municipiul Tarnaveni,MS,26500,6652054.0,14078639.0,697130.0,0.0,0.0,48429666.0,0.0,1106784.0,36333.0
1937,114970,Acatari,MS,4813,0.0,1186773.0,0.0,0.0,0.0,167148.0,0.0,5298267.0,0.0
1938,115076,Adamus,MS,5611,0.0,0.0,613261.0,0.0,0.0,0.0,0.0,0.0,0.0
1939,115147,Alunis,MS,3174,566289.0,331682.0,198001.0,0.0,0.0,126825.0,0.0,0.0,0.0
1940,115183,Apold,MS,3197,5400.0,31896.0,477584.0,0.0,0.0,0.0,0.0,0.0,0.0
1941,115236,Atintis,MS,1577,182156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1942,115307,Bahnea,MS,3739,1227504.0,0.0,0.0,0.0,0.0,0.0,0.0,237879.0,0.0
1943,115389,Band,MS,6571,605283.0,0.0,2022938.0,0.0,0.0,0.0,0.0,0.0,0.0
1944,115520,Batos,MS,4257,116035.0,220229.0,426668.0,0.0,0.0,110033.0,0.0,0.0,0.0
1945,115575,Bagaciu,MS,2599,0.0,128102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1946,115600,Bala,MS,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1947,115637,Balauseri,MS,5146,33697984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1948,115708,Beica De Jos,MS,2222,126729.0,5500.0,6921034.0,0.0,0.0,0.0,0.0,0.0,0.0
1949,115771,Bichis,MS,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1950,115824,Bogata,MS,1933,3304779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1951,115851,Breaza,MS,2527,31559592.0,16956.0,2067165.0,0.0,0.0,2753574.0,0.0,3380727.0,0.0
1952,115897,Brancovenesti,MS,4010,124780.0,1611190.0,60088.0,0.0,0.0,0.0,0.0,0.0,0.0
1953,115959,Ceuasu De Campie,MS,6097,10756357.0,1577026.0,0.0,0.0,0.0,0.0,0.0,4031979.0,0.0
1954,116046,Chetani,MS,2623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,116126,Chiheru De Jos,MS,1568,0.0,0.0,488074.0,0.0,0.0,0.0,0.0,0.0,0.0
1956,116171,Coroisanmartin,MS,1519,0.0,0.0,0.0,0.0,0.0,0.0,95037.0,0.0,0.0
1957,116224,Cozma,MS,537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1958,116288,Craciunesti,MS,4355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222532.0,0.0
1959,116340,Craiesti,MS,907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1960,116395,Cucerdea,MS,1414,2449491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1961,116439,Cuci,MS,1983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1962,116493,Danes,MS,5706,4567597.0,21521.0,67513.0,0.0,0.0,0.0,0.0,0.0,0.0
1963,116545,Deda,MS,4348,0.0,340530.0,6916520.0,0.0,0.0,0.0,0.0,0.0,0.0
1964,116590,Eremitu,MS,4097,431410.0,0.0,5567280.0,0.0,0.0,0.0,0.0,0.0,0.0
1965,116652,Ernei,MS,5970,250894.0,0.0,59400.0,0.0,0.0,1133170.0,0.0,0.0,0.0
1966,116723,Faragau,MS,1738,393054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1967,116796,Fantanele,MS,4971,7986290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1968,116867,Galesti,MS,2615,1740883.0,0.0,274002.0,1421850.0,0.0,0.0,0.0,0.0,0.0
1969,116938,Ganesti,MS,3641,43118.0,0.0,0.0,0.0,0.0,0.0,0.0,428561.0,0.0
1970,116983,Gheorghe Doja,MS,2910,1408323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971,117042,Ghindari,MS,3391,0.0,0.0,2314789.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,117113,Glodeni,MS,3743,161079.0,0.0,12412716.0,0.0,0.0,0.0,0.0,0.0,0.0
1973,117177,Gornesti,MS,5735,339545.0,276515.0,2664766.0,0.0,0.0,0.0,0.0,2615710.0,0.0
1974,117275,Grebenisu De Campie,MS,1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,117319,Gurghiu,MS,6220,9213870.0,186582.0,1538798.0,0.0,0.0,0.0,0.0,2260952.0,216561.0
1976,117426,Hodac,MS,5161,78075.0,0.0,11609434.0,0.0,0.0,0.0,0.0,0.0,0.0
1977,117505,Hodosa,MS,1227,17596.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,117550,Ibanesti,MS,4287,23326987.0,0.0,17003996.0,0.0,0.0,0.0,0.0,120321.0,0.0
1979,117667,Iclanzel,MS,2144,1199883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,117783,Ideciu De Jos,MS,2129,0.0,720864.0,589918.0,0.0,0.0,0.0,0.0,50.0,0.0
1981,117827,Oras Iernut,MS,9775,4314059.0,0.0,42770.0,14329.0,0.0,0.0,0.0,0.0,0.0
1982,117925,Livezeni,MS,3270,8261763.0,4223292.0,5000.0,471788.0,0.0,3450547.0,0.0,131018.0,1710693.0
1983,117998,Lunca,MS,2493,1948377.0,25975.0,279822.0,0.0,0.0,0.0,0.0,0.0,0.0
1984,118058,Lunca Bradului,MS,2076,0.0,0.0,6868362.0,0.0,0.0,0.0,0.0,0.0,0.0
1985,118094,Magherani,MS,1357,0.0,0.0,209355.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,118209,Mica,MS,4774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1987,118281,Oras Miercurea Nirajului,MS,6106,7247889.0,1434951.0,690051.0,0.0,0.0,0.0,0.0,1107788.0,0.0
1988,118370,Mihesu De Campie,MS,2501,74914.0,0.0,20546.0,0.0,0.0,0.0,0.0,0.0,0.0
1989,118469,Nades,MS,2997,0.0,0.0,0.0,0.0,0.0,2146140.0,0.0,0.0,0.0
1990,118511,Neaua,MS,1416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1991,118575,Ogra,MS,2630,0.0,593267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,118637,Papiu Ilarian,MS,894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1993,118691,Panet,MS,6114,29856183.0,0.0,0.0,0.0,0.0,0.0,0.0,337592.0,0.0
1994,118753,Pasareni,MS,1787,131116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995,118799,Petelea,MS,3041,0.0,10430.0,663061.0,0.0,0.0,0.0,0.0,8162492.0,0.0
1996,118824,Pogaceaua,MS,2024,874528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997,118931,Rastolita,MS,1846,0.0,0.0,864617.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,118995,Raciu,MS,3652,253.0,0.0,0.0,0.0,0.0,255229.0,0.0,0.0,0.0
1999,119153,Rusii-Munti,MS,2191,401522.0,1157944.0,352665.0,0.0,0.0,0.0,0.0,0.0,0.0
2000,119206,Saschiz,MS,2280,765332.0,0.0,4222499.0,0.0,0.0,0.0,0.0,0.0,0.0
2001,119242,Oras Sarmasu,MS,7184,12946.0,45706.0,0.0,635.0,0.0,0.0,0.0,15667217.0,0.0
2002,119331,Oras Sangeorgiu De Padure,MS,5473,3514920.0,0.0,4200.0,0.0,0.0,0.0,0.0,18307857.0,0.0
2003,119386,Sanger,MS,2443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6530.0,0.0
2004,119466,Sanpaul,MS,4413,0.0,0.0,232235.0,0.0,0.0,248277882.0,0.0,0.0,0.0
2005,119527,Sanpetru De Campie,MS,2837,0.0,0.0,882800.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,119590,Solovastru,MS,2877,143668.0,0.0,7218531.0,0.0,0.0,0.0,0.0,17905662.0,0.0
2007,119625,Stanceni,MS,1472,0.0,0.0,145621.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,119661,Suplac,MS,2316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
